,book_id,authors,original_publication_year,original_title,title,language_code,image_url,comb
5300,7775611,Christopher Pike,2010.0,The Eternal Dawn,"Thirst No. 3: The Eternal Dawn (Thirst, #3)",en-US,https://images.gr-assets.com/books/1327900455l/7775611.jpg,the eternal dawn christopher pike
5301,169331,Zane,1998.0,Addicted,Addicted,eng,https://images.gr-assets.com/books/1266487564l/169331.jpg,addicted zane
5302,10677277,Kristen Simmons,2012.0,Article 5,"Article 5 (Article 5, #1)",en-US,https://images.gr-assets.com/books/1306520962l/10677277.jpg,article 5 kristen simmons
5303,28212,"Randy Shilts, William Greider",1987.0,"And the Band Played On: Politics, People, and the AIDS Epidemic","And the Band Played On: Politics, People, and the AIDS Epidemic",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924077l/28212.jpg,"and the band played on: politics, people, and the aids epidemic randy shilts, william greider"
5304,17930773,Laurelin Paige,2013.0,Found in You,"Found in You (Fixed, #2)",eng,https://images.gr-assets.com/books/1377584166l/17930773.jpg,found in you laurelin paige
5305,1928873,Lara Adrian,2008.0,Midnight Rising,"Midnight Rising (Midnight Breed, #4)",eng,https://images.gr-assets.com/books/1320404514l/1928873.jpg,midnight rising lara adrian
5306,21719,Karin Slaughter,2002.0,Kisscut,"Kisscut (Grant County, #2)",eng,https://images.gr-assets.com/books/1348096108l/21719.jpg,kisscut karin slaughter
5307,50275,"Hubert Selby Jr., Gilbert Sorrentino",1964.0,Last Exit to Brooklyn,Last Exit to Brooklyn,eng,https://images.gr-assets.com/books/1362815242l/50275.jpg,"last exit to brooklyn hubert selby jr., gilbert sorrentino"
5308,53969,"Mario Vargas Llosa, Edith Grossman",2000.0,La fiesta del chivo,The Feast of the Goat,eng,https://images.gr-assets.com/books/1439920504l/53969.jpg,"la fiesta del chivo mario vargas llosa, edith grossman"
5309,318404,Jordan Sonnenblick,2004.0,"Drums, Girls & Dangerous Pie","Drums, Girls & Dangerous Pie (Drums, Girls & Dangerous Pie, #1)",eng,https://images.gr-assets.com/books/1377989934l/318404.jpg,"drums, girls & dangerous pie jordan sonnenblick"
5310,21412400,Miranda July,2015.0,The First Bad Man,The First Bad Man,eng,https://images.gr-assets.com/books/1421037741l/21412400.jpg,the first bad man miranda july
5311,28698,Tad Williams,1993.0,To Green Angel Tower (Storm),"To Green Angel Tower, Part 2 (Memory, Sorrow, and Thorn, #3; Part 2)",eng,https://images.gr-assets.com/books/1309992900l/28698.jpg,to green angel tower (storm) tad williams
5312,17204860,Jay Crownover,2013.0,Jet,"Jet (Marked Men, #2)",eng,https://images.gr-assets.com/books/1367338347l/17204860.jpg,jet jay crownover
5313,3656,John Banville,2005.0,The Sea,The Sea,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924824l/3656.jpg,the sea john banville
5314,18656055,"James Patterson, David Ellis",2014.0,Invisible,Invisible,eng,https://images.gr-assets.com/books/1403166141l/18656055.jpg,"invisible james patterson, david ellis"
5315,32434,Dean Koontz,1993.0,Mr. Murder,Mr. Murder,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388257016l/32434.jpg,mr. murder dean koontz
5316,6933876,Gail Carriger,2010.0,Changeless,"Changeless (Parasol Protectorate, #2)",eng,https://images.gr-assets.com/books/1292566141l/6933876.jpg,changeless gail carriger
5317,185253,L.E. Modesitt Jr.,1991.0,The Magic of Recluce,The Magic of Recluce (The Saga of Recluce #1),eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922249l/185253.jpg,the magic of recluce l.e. modesitt jr.
5318,71771,John Jakes,1974.0,"The Bastard (Kent Family Chronicles, Vol. 1)","The Bastard (Kent Family Chronicles, #1)",en-GB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441296542l/71771.jpg,"the bastard (kent family chronicles, vol. 1) john jakes"
5319,13330370,Ben H. Winters,2012.0,The Last Policeman,"The Last Policeman (The Last Policeman, #1)",eng,https://images.gr-assets.com/books/1344370646l/13330370.jpg,the last policeman ben h. winters
5320,93269,George R. Stewart,1949.0,Earth Abides,Earth Abides,eng,https://images.gr-assets.com/books/1320505234l/93269.jpg,earth abides george r. stewart
5321,136636,"Douglas Preston, Lincoln Child",1999.0,Thunderhead,Thunderhead,eng,https://images.gr-assets.com/books/1344263984l/136636.jpg,"thunderhead douglas preston, lincoln child"
5322,8966,Darren Shan,2002.0,"Allies of the Night (Cirque Du Freak, Book 8)","Allies of the Night (Cirque du Freak, #8)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560059486l/8966.jpg,"allies of the night (cirque du freak, book 8) darren shan"
5323,9637479,Thea Harrison,2011.0,Dragon bound,"Dragon Bound (Elder Races, #1)",eng,https://images.gr-assets.com/books/1312822853l/9637479.jpg,dragon bound thea harrison
5324,10574,Stephen King,2005.0,The Colorado Kid,The Colorado Kid (Hard Case Crime #13),eng,https://images.gr-assets.com/books/1422099676l/10574.jpg,the colorado kid stephen king
5325,351064,"Diane Mowat, W.W. Jacobs",1902.0,The Monkey's Paw,The Monkey's Paw (Oxford Bookworms),eng,https://images.gr-assets.com/books/1297721168l/351064.jpg,"the monkey's paw diane mowat, w.w. jacobs"
5326,6554,John Saul,1991.0,Darkness,Darkness,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392092511l/6554.jpg,darkness john saul
5327,260791,"Jerry Bridges, Foster W. Cline, Jim Fay",1978.0,The Pursuit of Holiness,The Pursuit of Holiness,eng,https://images.gr-assets.com/books/1372784705l/260791.jpg,"the pursuit of holiness jerry bridges, foster w. cline, jim fay"
5328,674220,Lisa Kleypas,2004.0,Again the Magic ,"Again the Magic (Wallflowers, #0)",eng,https://images.gr-assets.com/books/1418771403l/674220.jpg,again the magic  lisa kleypas
5329,104219,Anne Rivers Siddons,1998.0,Low Country,Low Country,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347954817l/104219.jpg,low country anne rivers siddons
5330,7558747,Jennifer Donnelly,2010.0,Revolution,Revolution,eng,https://images.gr-assets.com/books/1320530843l/7558747.jpg,revolution jennifer donnelly
5331,60229,Eric S. Nylund,2001.0,The Fall of Reach,Halo: The Fall of Reach,eng,https://images.gr-assets.com/books/1436746591l/60229.jpg,the fall of reach eric s. nylund
5332,455764,Frank De Felitta,1975.0,Audrey Rose,Audrey Rose,,https://images.gr-assets.com/books/1344267955l/455764.jpg,audrey rose frank de felitta
5333,28251002,Nathan  Hill,2016.0,The Nix,The Nix,eng,https://images.gr-assets.com/books/1474083394l/28251002.jpg,the nix nathan  hill
5334,24494,Bill Watterson,1989.0,The Calvin and Hobbes Lazy Sunday Book,The Calvin and Hobbes Lazy Sunday Book,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924427l/24494.jpg,the calvin and hobbes lazy sunday book bill watterson
5335,48037,J. Sheridan Le Fanu,1872.0,Carmilla,Carmilla,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923594l/48037.jpg,carmilla j. sheridan le fanu
5336,47619,Garth Nix,2004.0,Drowned Wednesday,"Drowned Wednesday (The Keys to the Kingdom, #3)",en-US,https://images.gr-assets.com/books/1304528425l/47619.jpg,drowned wednesday garth nix
5337,82434,Melina Marchetta,2003.0,Saving Francesca,Saving Francesca,eng,https://images.gr-assets.com/books/1327865374l/82434.jpg,saving francesca melina marchetta
5338,13345975,K.A. Linde,2012.0,Avoiding Commitment,"Avoiding Commitment (Avoiding, #1)",eng,https://images.gr-assets.com/books/1343768792l/13345975.jpg,avoiding commitment k.a. linde
5339,13521399,"James Patterson, Maxine Paetro",2012.0,Confessions of a murder suspect,"Confessions of a Murder Suspect (Confessions, #1)",eng,https://images.gr-assets.com/books/1377041438l/13521399.jpg,"confessions of a murder suspect james patterson, maxine paetro"
5340,156529,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2005.0,Y: The Last Man Vol. 6: Girl on Girl,"Y: The Last Man, Vol. 6: Girl on Girl (Y: The Last Man, #6)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390145147l/156529.jpg,"y: the last man vol. 6: girl on girl brian k. vaughan, pia guerra, goran sudžuka, josé marzán jr."
5341,2017056,Chris Bohjalian,2008.0,Skeletons at the Feast,Skeletons at the Feast,,https://images.gr-assets.com/books/1320413130l/2017056.jpg,skeletons at the feast chris bohjalian
5342,643962,Sue Grafton,1994.0,L is for Lawless,"L is for Lawless (Kinsey Millhone, #12)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388422614l/643962.jpg,l is for lawless sue grafton
5343,69392,Jerry Spinelli,2003.0,Milkweed,Milkweed,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389071717l/69392.jpg,milkweed jerry spinelli
5344,181601,"Laura Joffe Numeroff, Felicia Bond",2000.0,If You Give a Pig a Party (If You Give...),If You Give a Pig a Party,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388201562l/181601.jpg,"if you give a pig a party (if you give...) laura joffe numeroff, felicia bond"
5345,22326,William Gibson,1993.0,Virtual Light,"Virtual Light (Bridge, #1)",eng,https://images.gr-assets.com/books/1409238094l/22326.jpg,virtual light william gibson
5346,6404621,Craig Ferguson,2009.0,American on Purpose,American on Purpose: The Improbable Adventures of an Unlikely Patriot,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401820514l/6404621.jpg,american on purpose craig ferguson
5347,3240483,Michael J. Fox,2008.0,Always Looking Up: The Adventures of an Incurable Optimist,Always Looking Up: The Adventures of an Incurable Optimist,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442943948l/3240483._SY475_.jpg,always looking up: the adventures of an incurable optimist michael j. fox
5348,6584134,Sarah MacLean,2010.0,Nine Rules to Break When Romancing a Rake,"Nine Rules to Break When Romancing a Rake (Love By Numbers, #1)",en-US,https://images.gr-assets.com/books/1286649993l/6584134.jpg,nine rules to break when romancing a rake sarah maclean
5349,12888599,Charlotte Rogan,2012.0,The Lifeboat,The Lifeboat,eng,https://images.gr-assets.com/books/1344266875l/12888599.jpg,the lifeboat charlotte rogan
5350,538845,"Henryk Sienkiewicz, W.S. Kuniczak",1895.0,Quo vadis?,Quo Vadis,eng,https://images.gr-assets.com/books/1340709653l/538845.jpg,"quo vadis? henryk sienkiewicz, w.s. kuniczak"
5351,16068780,Amy Ewing,2014.0,The Jewel,"The Jewel (The Lone City, #1)",eng,https://images.gr-assets.com/books/1392220609l/16068780.jpg,the jewel amy ewing
5352,312043,Chris d'Lacey,2001.0,The Fire Within,"The Fire Within (The Last Dragon Chronicles, #1)",eng,https://images.gr-assets.com/books/1362325249l/312043.jpg,the fire within chris d'lacey
5353,13815,"Raymond E. Feist, Janny Wurts",1990.0,"Servant of the Empire (The Empire Trilogy, #2)","Servant of the Empire (The Empire Trilogy, #2)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348059422l/13815.jpg,"servant of the empire (the empire trilogy, #2) raymond e. feist, janny wurts"
5354,2195309,Nora Roberts,2008.0,The Hollow,"The Hollow (Sign of Seven, #2)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388193051l/2195309.jpg,the hollow nora roberts
5355,770038,"Deborah Guarino, Steven Kellogg",1989.0,Is Your Mama A Llama?,Is Your Mama a Llama?,,https://images.gr-assets.com/books/1328835648l/770038.jpg,"is your mama a llama? deborah guarino, steven kellogg"
5356,22540125,Anna Todd,2013.0,After We Collided,"After We Collided (After, #2)",eng,https://images.gr-assets.com/books/1416788471l/22540125.jpg,after we collided anna todd
5357,13331184,Jacob Tomsky,2012.0,"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality","Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality",,https://images.gr-assets.com/books/1348186171l/13331184.jpg,"heads in beds: a reckless memoir of hotels, hustles, and so-called hospitality jacob tomsky"
5358,38855,Tony Horwitz,1998.0,Confederates in the Attic: Dispatches from the Unfinished Civil War,Confederates in the Attic: Dispatches from the Unfinished Civil War,eng,https://images.gr-assets.com/books/1428284996l/38855.jpg,confederates in the attic: dispatches from the unfinished civil war tony horwitz
5359,342637,"Robert Descharnes, Gilles Néret",1994.0,Dali: The Paintings,Dali: The Paintings,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391633679l/342637.jpg,"dali: the paintings robert descharnes, gilles néret"
5360,144791,Matthew Reilly,2005.0,Seven Ancient Wonders,"Seven Deadly Wonders (Jack West Jr, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388589227l/144791.jpg,seven ancient wonders matthew reilly
5361,30224,Laurell K. Hamilton,2006.0,Mistral's Kiss,"Mistral's Kiss (Merry Gentry, #5)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598464029l/30224.jpg,mistral's kiss laurell k. hamilton
5362,4497978,Larissa Ione,2009.0,Desire Unchained (Shadow Lover),Desire Unchained (Demonica #2),eng,https://images.gr-assets.com/books/1344268874l/4497978.jpg,desire unchained (shadow lover) larissa ione
5363,21323,"Dean Koontz, Leigh Nichols",2000.0,Cold Fire ; Hideaway; The Key to Midnight,Cold Fire / Hideaway / The Key to Midnight,eng,https://images.gr-assets.com/books/1309287773l/21323.jpg,"cold fire ; hideaway; the key to midnight dean koontz, leigh nichols"
5364,7617119,Dan Wells,2009.0,"I Am Not A Serial Killer (John Cleaver, #1)","I Am Not A Serial Killer (John Cleaver, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442065592l/7617119._SY475_.jpg,"i am not a serial killer (john cleaver, #1) dan wells"
5365,23492613,Laura Dave,2015.0,Eight Hundred Grapes,Eight Hundred Grapes,,https://images.gr-assets.com/books/1429742890l/23492613.jpg,eight hundred grapes laura dave
5366,84022,Fannie Flagg,1998.0,"Welcome to the World, Baby Girl!","Welcome to the World, Baby Girl! (Elmwood Springs, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388751778l/84022.jpg,"welcome to the world, baby girl! fannie flagg"
5367,23966,Irvine Welsh,1998.0,Filth,Filth,eng,https://images.gr-assets.com/books/1452500604l/23966.jpg,filth irvine welsh
5368,28686830,Janet Evanovich,2016.0,Turbo Twenty-Three,"Turbo Twenty-Three (Stephanie Plum, #23)",eng,https://images.gr-assets.com/books/1453745203l/28686830.jpg,turbo twenty-three janet evanovich
5369,30347,Sandra Brown,1999.0,The Alibi,The Alibi,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168064235l/30347._SY475_.jpg,the alibi sandra brown
5370,12408149,Wiley Cash,2012.0,A Land More Kind Than Home,A Land More Kind Than Home,eng,https://images.gr-assets.com/books/1332536334l/12408149.jpg,a land more kind than home wiley cash
5371,233722,Ann M. Martin,1986.0,Kristy's Great Idea,"Kristy's Great Idea (The Baby-Sitters Club, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389241314l/233722.jpg,kristy's great idea ann m. martin
5372,52415,"Henning Mankell, Steven T. Murray",1996.0,Den femte kvinnan,"The Fifth Woman (Kurt Wallander, #6)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388245635l/52415.jpg,"den femte kvinnan henning mankell, steven t. murray"
5373,2845287,Sarah Vowell,2008.0,The Wordy Shipmates,The Wordy Shipmates,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442802485l/2845287._SY475_.jpg,the wordy shipmates sarah vowell
5374,780581,"Guy de Maupassant, Douglas Parmée",1885.0,Bel-Ami,Bel-Ami,eng,https://images.gr-assets.com/books/1366389912l/780581.jpg,"bel-ami guy de maupassant, douglas parmée"
5375,30043,Norman Maclean,1976.0,A River Runs Through It and Other Stories,A River Runs Through It and Other Stories,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924914l/30043.jpg,a river runs through it and other stories norman maclean
5376,10836813,"María Dueñas, Daniel Hahn",2009.0,El tiempo entre costuras,The Time in Between,eng,https://images.gr-assets.com/books/1319148738l/10836813.jpg,"el tiempo entre costuras maría dueñas, daniel hahn"
5377,22325,William Gibson,1996.0,Idoru,Idoru (Bridge #2),eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388413296l/22325.jpg,idoru william gibson
5378,15803757,Kristan Higgins,2013.0,The Best Man,"The Best Man (Blue Heron, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388220961l/15803757.jpg,the best man kristan higgins
5379,47520,Diana Wynne Jones,1990.0,Castle in the Air,"Castle in the Air (Howl's Moving Castle, #2)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441595370l/47520._SY475_.jpg,castle in the air diana wynne jones
